State,Type,Phoneme,Count
Central Region,consonant,d̪̤ː,2
Central Region,consonant,kʰː,2
Central Region,consonant,kː,2
Central Region,consonant,lː,2
Central Region,consonant,l̤,2
Central Region,consonant,mː,2
Central Region,consonant,nː,2
Central Region,consonant,pʰː,2
Central Region,consonant,pː,2
Central Region,consonant,rː,2
Central Region,consonant,sː,2
Central Region,consonant,t,2
Central Region,consonant,tsʰː,2
Central Region,consonant,tsː,2
Central Region,consonant,tɕʰ,2
Central Region,consonant,tʰ,2
Central Region,consonant,t̠ʃ,2
Central Region,consonant,t̠ʃʰ,2
Central Region,consonant,t̪ʰː,2
Central Region,consonant,t̪ː,2
Central Region,consonant,ç,2
Central Region,consonant,ŋː,2
Central Region,consonant,ɖː,2
Central Region,consonant,ɖ̤ː,2
Central Region,consonant,ɟʝ,2
Central Region,consonant,ɟ̤,2
Central Region,consonant,ɟ̤ʝ,2
Central Region,consonant,ɡː,2
Central Region,consonant,ɡ̤ː,2
Central Region,consonant,ɽ,2
Central Region,consonant,ɽ̤,2
Central Region,consonant,ʂ,2
Central Region,consonant,ʈʰː,2
Central Region,consonant,ʈː,2
Central Region,consonant,ʔ,2
Central Region,consonant,bʱ,1
Central Region,consonant,d̠ʒʱ,1
Central Region,consonant,d̪z̪|dz,1
Central Region,consonant,d̪z̪̤|dz̤,1
Central Region,consonant,d̪|d,1
Central Region,consonant,d̪ʱ,1
Central Region,consonant,d̪̤|d̤,1
Central Region,consonant,jʱ,1
Central Region,consonant,l̪,1
Central Region,consonant,l̪|l,1
Central Region,consonant,l̪̤|l̤,1
Central Region,consonant,mʱ,1
Central Region,consonant,m̤,1
Central Region,consonant,nʱ,1
Central Region,consonant,n̪|n,1
Central Region,consonant,n̪̤|n̤,1
Central Region,consonant,s̪|s,1
Central Region,consonant,t̪s̪|ts,1
Central Region,consonant,t̪s̪ʰ|tsʰ,1
Central Region,consonant,t̪|t,1
Central Region,consonant,t̪ʰ|tʰ,1
Central Region,consonant,wʱ,1
Central Region,consonant,x,1
Central Region,consonant,z,1
Central Region,consonant,ɕ,1
Central Region,consonant,ɗ,1
Central Region,consonant,ɗʱ,1
Central Region,consonant,ɹ,1
Central Region,consonant,ɹ̥,1
Central Region,consonant,ɾʱ,1
Central Region,consonant,ʃ,1
Central Region,consonant,ʍ,1
Central Region,consonant,ʑ,1
Central Region,vowel,i,15
Central Region,vowel,u,15
Central Region,vowel,a,13
Central Region,vowel,e,11
Central Region,vowel,ĩ,10
Central Region,vowel,o,10
Central Region,vowel,ũ,10
Central Region,vowel,ã,8
Central Region,vowel,ẽ,6
Central Region,vowel,ə,5
Central Region,vowel,ʌ,5
Central Region,vowel,aː,4
Central Region,vowel,eː,4
Central Region,vowel,iː,4
Central Region,vowel,uː,4
Central Region,vowel,ə̃,4
Central Region,vowel,oː,3
Central Region,vowel,ɛ,3
Central Region,vowel,ai,2
Central Region,vowel,au,2
Central Region,vowel,ei,2
Central Region,vowel,eu,2
Central Region,vowel,e̞,2
Central Region,vowel,ẽ̞,2
Central Region,vowel,iu,2
Central Region,vowel,oi,2
Central Region,vowel,ou,2
Central Region,vowel,õ,2
Central Region,vowel,o̞,2
Central Region,vowel,õ̞,2
Central Region,vowel,ui,2
Central Region,vowel,ɔ,2
Central Region,vowel,ɔː,2
Central Region,vowel,əi,2
Central Region,vowel,əĩ,2
Central Region,vowel,əu,2
Central Region,vowel,əũ,2
Central Region,vowel,ʌi,2
Central Region,vowel,ʌu,2
Central Region,vowel,ʌ̃,2
Central Region,vowel,ãː,1
Central Region,vowel,a̟,1
Central Region,vowel,ã̟,1
Central Region,vowel,ẽː,1
Central Region,vowel,ĩː,1
Central Region,vowel,i̤,1
Central Region,vowel,õː,1
Central Region,vowel,ũː,1
Central Region,vowel,ṳ,1
Central Region,vowel,ɑ,1
Central Region,vowel,ɑ̃,1
Central Region,vowel,ɔ̃,1
Central Region,vowel,ɔ̤,1
Central Region,vowel,ɔ̤ː,1
Central Region,vowel,ɛː,1
Central Region,vowel,ɛ̃,1
Central Region,vowel,ɛ̤,1
Central Region,vowel,ɛ̤ː,1
Central Region,vowel,ɤ̞,1
Central Region,vowel,ɤ̞̃,1
Central Region,vowel,ɪ,1
Central Region,vowel,ɪː,1
Central Region,vowel,ɪ̃,1
Central Region,vowel,ɪ̃ː,1
Central Region,vowel,ʊ,1
Central Region,vowel,ʊː,1
Central Region,vowel,ʊ̃,1
Central Region,vowel,ʊ̃ː,1
Central Region,vowel,ʌː,1
Central Region,vowel,ʌ̤,1
Central Region,vowel,ʌ̤ː,1
Chhattisgarh,consonant,b,3
Chhattisgarh,consonant,h,3
Chhattisgarh,consonant,j,3
Chhattisgarh,consonant,k,3
Chhattisgarh,consonant,l,3
Chhattisgarh,consonant,m,3
Chhattisgarh,consonant,n,3
Chhattisgarh,consonant,p,3
Chhattisgarh,consonant,s,3
Chhattisgarh,consonant,w,3
Chhattisgarh,consonant,ŋ,3
Chhattisgarh,consonant,ɡ,3
Chhattisgarh,consonant,cç,2
Chhattisgarh,consonant,d,2
Chhattisgarh,consonant,r,2
Chhattisgarh,consonant,t,2
Chhattisgarh,consonant,ɖ,2
Chhattisgarh,consonant,ɟʝ,2
Chhattisgarh,consonant,ɽ,2
Chhattisgarh,consonant,ʈ,2
Chhattisgarh,consonant,b̤,1
Chhattisgarh,consonant,c,1
Chhattisgarh,consonant,d̤,1
Chhattisgarh,consonant,d̪,1
Chhattisgarh,consonant,f,1
Chhattisgarh,consonant,kʰ,1
Chhattisgarh,consonant,pʰ,1
Chhattisgarh,consonant,r̥,1
Chhattisgarh,consonant,ts,1
Chhattisgarh,consonant,tʰ,1
Chhattisgarh,consonant,t̪,1
Chhattisgarh,consonant,v,1
Chhattisgarh,consonant,z,1
Chhattisgarh,consonant,ç,1
Chhattisgarh,consonant,ɟ,1
Chhattisgarh,consonant,ɡʱ,1
Chhattisgarh,consonant,ɲ,1
Chhattisgarh,consonant,ɾ,1
Chhattisgarh,consonant,ʔ,1
Chhattisgarh,vowel,a,3
Chhattisgarh,vowel,e,3
Chhattisgarh,vowel,i,3
Chhattisgarh,vowel,o,3
Chhattisgarh,vowel,u,3
Chhattisgarh,vowel,aː,1
Chhattisgarh,vowel,eː,1
Chhattisgarh,vowel,iː,1
Chhattisgarh,vowel,oː,1
Chhattisgarh,vowel,uː,1
Chhattisgarh,vowel,æ,1
Chhattisgarh,vowel,ø,1
Chhattisgarh,vowel,ɘ,1
Chhattisgarh,vowel,ɛ,1
Chhattisgarh,vowel,ɨ,1
Chhattisgarh,vowel,ɪ,1
Chhattisgarh,vowel,ʊ,1
Chhattisgarh,vowel,ʌ,1
Dhaka,consonant,b,10
Dhaka,consonant,h,10
Dhaka,consonant,k,10
Dhaka,consonant,kʰ,10
Dhaka,consonant,l,10
Dhaka,consonant,m,10
Dhaka,consonant,n,10
Dhaka,consonant,p,10
Dhaka,consonant,ŋ,10
Dhaka,consonant,ɡ,10
Dhaka,consonant,b̤,8
Dhaka,consonant,d̪,8
Dhaka,consonant,pʰ,8
Dhaka,consonant,s,8
Dhaka,consonant,t̪,8
Dhaka,consonant,t̪ʰ,8
Dhaka,consonant,d,6
Dhaka,consonant,d̪̤,6
Dhaka,consonant,j,6
Dhaka,consonant,t,6
Dhaka,consonant,tʰ,6
Dhaka,consonant,w,6
Dhaka,consonant,ɖ,6
Dhaka,consonant,ɖ̤,6
Dhaka,consonant,ɡ̤,6
Dhaka,consonant,ɽ,6
Dhaka,consonant,ɾ,6
Dhaka,consonant,ʈ,6
Dhaka,consonant,ʈʰ,6
Dhaka,consonant,d̠ʒ,4
Dhaka,consonant,d̠ʒ̤,4
Dhaka,consonant,d̤,4
Dhaka,consonant,r,4
Dhaka,consonant,t̠ʃ,4
Dhaka,consonant,t̠ʃʰ,4
Dhaka,consonant,ç,4
Dhaka,consonant,ɡʱ,4
Dhaka,consonant,ɽ̤,4
Dhaka,consonant,ʃ,4
Dhaka,consonant,bʱ,2
Dhaka,consonant,bʱː,2
Dhaka,consonant,bː,2
Dhaka,consonant,c,2
Dhaka,consonant,cç,2
Dhaka,consonant,cçʰ,2
Dhaka,consonant,cʰ,2
Dhaka,consonant,dʑ,2
Dhaka,consonant,dʑʱ,2
Dhaka,consonant,dʑʱː,2
Dhaka,consonant,dʑː,2
Dhaka,consonant,dʱ,2
Dhaka,consonant,dː,2
Dhaka,consonant,d̪ʱ,2
Dhaka,consonant,d̪ʱː,2
Dhaka,consonant,d̪ː,2
Dhaka,consonant,f,2
Dhaka,consonant,kʰː,2
Dhaka,consonant,kː,2
Dhaka,consonant,lː,2
Dhaka,consonant,l̤,2
Dhaka,consonant,mː,2
Dhaka,consonant,m̤,2
Dhaka,consonant,nː,2
Dhaka,consonant,n̤,2
Dhaka,consonant,pː,2
Dhaka,consonant,s̪,2
Dhaka,consonant,tɕ,2
Dhaka,consonant,tɕʰ,2
Dhaka,consonant,tɕʰː,2
Dhaka,consonant,tɕː,2
Dhaka,consonant,tʰː,2
Dhaka,consonant,tː,2
Dhaka,consonant,t̪ʰː,2
Dhaka,consonant,t̪ː,2
Dhaka,consonant,ɕ,2
Dhaka,consonant,ɟ,2
Dhaka,consonant,ɟʝ,2
Dhaka,consonant,ɟ̤,2
Dhaka,consonant,ɟ̤ʝ,2
Dhaka,consonant,ɡː,2
Dhaka,consonant,ɦ,2
Dhaka,consonant,ɹ,2
Dhaka,consonant,ɾ̤,2
Dhaka,consonant,ʃː,2
Dhaka,vowel,o,10
Dhaka,vowel,ɔ,10
Dhaka,vowel,a,8
Dhaka,vowel,æ,8
Dhaka,vowel,e̞,6
Dhaka,vowel,ẽ̞,6
Dhaka,vowel,i,6
Dhaka,vowel,õ,6
Dhaka,vowel,u,6
Dhaka,vowel,æ̃,6
Dhaka,vowel,ɔ̃,6
Dhaka,vowel,ɪ̃,6
Dhaka,vowel,ʊ̃,6
Dhaka,vowel,ã,4
Dhaka,vowel,e,4
Dhaka,vowel,ɑ̃,4
Dhaka,vowel,ɪ,4
Dhaka,vowel,ʊ,4
Dhaka,vowel,ae,2
Dhaka,vowel,ai,2
Dhaka,vowel,ao,2
Dhaka,vowel,au,2
Dhaka,vowel,ei,2
Dhaka,vowel,eu,2
Dhaka,vowel,e̯,2
Dhaka,vowel,iu,2
Dhaka,vowel,ĩ,2
Dhaka,vowel,oe,2
Dhaka,vowel,oi,2
Dhaka,vowel,oo,2
Dhaka,vowel,ou,2
Dhaka,vowel,o̞,2
Dhaka,vowel,õ̞,2
Dhaka,vowel,o̯,2
Dhaka,vowel,ui,2
Dhaka,vowel,ũ,2
Dhaka,vowel,ũː,2
Dhaka,vowel,æi̯,2
Dhaka,vowel,æ̞̃,2
Dhaka,vowel,ɑ,2
Dhaka,vowel,ɑi̯,2
Dhaka,vowel,ɔe,2
Dhaka,vowel,ɔi̯,2
Dhaka,vowel,ɔo,2
Dhaka,vowel,ɛ,2
Dhaka,vowel,ɛe,2
Dhaka,vowel,ɛo,2
Dhaka,vowel,ɛ̃,2
Eastern Region,consonant,h,13
Eastern Region,consonant,j,13
Eastern Region,consonant,k,13
Eastern Region,consonant,kʰ,13
Eastern Region,consonant,m,13
Eastern Region,consonant,p,13
Eastern Region,consonant,pʰ,13
Eastern Region,consonant,w,13
Eastern Region,consonant,ŋ,13
Eastern Region,consonant,l,11
Eastern Region,consonant,r,11
Eastern Region,consonant,s,11
Eastern Region,consonant,n,10
Eastern Region,consonant,ts,10
Eastern Region,consonant,tsʰ,10
Eastern Region,consonant,ɡ,9
Eastern Region,consonant,b,8
Eastern Region,consonant,ʈ,8
Eastern Region,consonant,ʈʰ,8
Eastern Region,consonant,t,7
Eastern Region,consonant,tʰ,7
Eastern Region,consonant,d,6
Eastern Region,consonant,dz,6
Eastern Region,consonant,t̪,6
Eastern Region,consonant,t̪ʰ,6
Eastern Region,consonant,ɖ,6
Eastern Region,consonant,l̥,5
Eastern Region,consonant,r̥,5
Eastern Region,consonant,c,4
Eastern Region,consonant,cʰ,4
Eastern Region,consonant,d̪,4
Eastern Region,consonant,ɟ,4
Eastern Region,consonant,b̤,3
Eastern Region,consonant,d̤z̤,3
Eastern Region,consonant,n̪,3
Eastern Region,consonant,ɡ̤,3
Eastern Region,consonant,ɲ,3
Eastern Region,consonant,ʔ,3
Eastern Region,consonant,bʱ,2
Eastern Region,consonant,dzʱ,2
Eastern Region,consonant,dʱ,2
Eastern Region,consonant,d̠ʒ,2
Eastern Region,consonant,d̤,2
Eastern Region,consonant,j̊,2
Eastern Region,consonant,l̪,2
Eastern Region,consonant,m̥,2
Eastern Region,consonant,n̥,2
Eastern Region,consonant,r̪,2
Eastern Region,consonant,sʰ,2
Eastern Region,consonant,s̪,2
Eastern Region,consonant,ts͇,2
Eastern Region,consonant,ts͇ʰ,2
Eastern Region,consonant,t̠ʃ,2
Eastern Region,consonant,t̠ʃʰ,2
Eastern Region,consonant,t̪s̪,2
Eastern Region,consonant,t̪s̪ʰ,2
Eastern Region,consonant,ŋ̊,2
Eastern Region,consonant,ɖ̤,2
Eastern Region,consonant,ɡʱ,2
Eastern Region,consonant,ʃ,2
Eastern Region,consonant,ʍ,2
Eastern Region,consonant,d̪̤,1
Eastern Region,consonant,d̺,1
Eastern Region,consonant,d̺̤,1
Eastern Region,consonant,l̤,1
Eastern Region,consonant,m̤,1
Eastern Region,consonant,n̩,1
Eastern Region,consonant,n̪̤,1
Eastern Region,consonant,rʱ,1
Eastern Region,consonant,r̤,1
Eastern Region,consonant,tɕ,1
Eastern Region,consonant,tɕʰ,1
Eastern Region,consonant,t̺,1
Eastern Region,consonant,t̺ʰ,1
Eastern Region,consonant,z,1
Eastern Region,consonant,ŋ̤,1
Eastern Region,consonant,ɕ,1
Eastern Region,consonant,ɖʱ,1
Eastern Region,vowel,e,13
Eastern Region,vowel,i,13
Eastern Region,vowel,o,13
Eastern Region,vowel,u,13
Eastern Region,vowel,a,12
Eastern Region,vowel,aː,6
Eastern Region,vowel,eː,6
Eastern Region,vowel,iː,6
Eastern Region,vowel,oː,6
Eastern Region,vowel,uː,6
Eastern Region,vowel,ai,5
Eastern Region,vowel,au,5
Eastern Region,vowel,oi,5
Eastern Region,vowel,a̤,3
Eastern Region,vowel,ei,3
Eastern Region,vowel,eu,3
Eastern Region,vowel,e̤,3
Eastern Region,vowel,ĩ,3
Eastern Region,vowel,i̤,3
Eastern Region,vowel,o̤,3
Eastern Region,vowel,ui,3
Eastern Region,vowel,ṳ,3
Eastern Region,vowel,ʌ,3
Eastern Region,vowel,ẽ,2
Eastern Region,vowel,i̯a,2
Eastern Region,vowel,i̯ai,2
Eastern Region,vowel,i̯au,2
Eastern Region,vowel,i̯aː,2
Eastern Region,vowel,i̯o,2
Eastern Region,vowel,i̯oi,2
Eastern Region,vowel,i̯oː,2
Eastern Region,vowel,i̯u,2
Eastern Region,vowel,i̯uaː,2
Eastern Region,vowel,i̯ui,2
Eastern Region,vowel,i̯uː,2
Eastern Region,vowel,ũ,2
Eastern Region,vowel,u̯a,2
Eastern Region,vowel,u̯ai,2
Eastern Region,vowel,u̯aː,2
Eastern Region,vowel,u̯i,2
Eastern Region,vowel,y,2
Eastern Region,vowel,ɔ,2
Eastern Region,vowel,ã,1
Eastern Region,vowel,iu,1
Eastern Region,vowel,ou,1
Eastern Region,vowel,õ,1
Eastern Region,vowel,ũĩ,1
Eastern Region,vowel,yː,1
Eastern Region,vowel,æ,1
Eastern Region,vowel,æ̃,1
Eastern Region,vowel,ø,1
Eastern Region,vowel,øː,1
Eastern Region,vowel,ɑ,1
Eastern Region,vowel,ɑ̤,1
Eastern Region,vowel,ɔ̃,1
Eastern Region,vowel,ə,1
Eastern Region,vowel,əi,1
Eastern Region,vowel,əː,1
Eastern Region,vowel,ɛ,1
Eastern Region,vowel,ɛ̃,1
Eastern Region,vowel,ɯ,1
Eastern Region,vowel,ʌ̃,1
Federally Administered Tribal Areas,consonant,b,14
Federally Administered Tribal Areas,consonant,j,14
Federally Administered Tribal Areas,consonant,m,14
Federally Administered Tribal Areas,consonant,s,14
Federally Administered Tribal Areas,consonant,w,14
Federally Administered Tribal Areas,consonant,z,14
Federally Administered Tribal Areas,consonant,ɖ,14
Federally Administered Tribal Areas,consonant,ɡ,14
Federally Administered Tribal Areas,consonant,ʃ,14
Federally Administered Tribal Areas,consonant,ʒ,13
Federally Administered Tribal Areas,consonant,d̪,11
Federally Administered Tribal Areas,consonant,h,11
Federally Administered Tribal Areas,consonant,n,11
Federally Administered Tribal Areas,consonant,dz,9
Federally Administered Tribal Areas,consonant,ʂ,9
Federally Administered Tribal Areas,consonant,ʐ,9
Federally Administered Tribal Areas,consonant,d̠ʒ,8
Federally Administered Tribal Areas,consonant,kʰ,8
Federally Administered Tribal Areas,consonant,pʰ,8
Federally Administered Tribal Areas,consonant,t̠ʃʰ,8
Federally Administered Tribal Areas,consonant,t̪ʰ,8
Federally Administered Tribal Areas,consonant,x,8
Federally Administered Tribal Areas,consonant,ɣ,8
Federally Administered Tribal Areas,consonant,ɽ,8
Federally Administered Tribal Areas,consonant,ɽ̃,8
Federally Administered Tribal Areas,consonant,ʈʰ,8
Federally Administered Tribal Areas,consonant,f,6
Federally Administered Tribal Areas,consonant,k,6
Federally Administered Tribal Areas,consonant,p,6
Federally Administered Tribal Areas,consonant,r,6
Federally Administered Tribal Areas,consonant,tsʰ,6
Federally Administered Tribal Areas,consonant,t̠ʃ,6
Federally Administered Tribal Areas,consonant,ɳ,6
Federally Administered Tribal Areas,consonant,ʁ,6
Federally Administered Tribal Areas,consonant,ʈ,6
Federally Administered Tribal Areas,consonant,β,6
Federally Administered Tribal Areas,consonant,χ,6
Federally Administered Tribal Areas,consonant,d,3
Federally Administered Tribal Areas,consonant,d̪z̪,3
Federally Administered Tribal Areas,consonant,l,3
Federally Administered Tribal Areas,consonant,l̠,3
Federally Administered Tribal Areas,consonant,n̪,3
Federally Administered Tribal Areas,consonant,r̠,3
Federally Administered Tribal Areas,consonant,t,3
Federally Administered Tribal Areas,consonant,ts,3
Federally Administered Tribal Areas,consonant,t̪,3
Federally Administered Tribal Areas,consonant,t̪s̪,3
Federally Administered Tribal Areas,consonant,ɺ̠,3
Federally Administered Tribal Areas,consonant,ç,1
Federally Administered Tribal Areas,consonant,ʝ,1
Federally Administered Tribal Areas,vowel,a,14
Federally Administered Tribal Areas,vowel,ə,14
Federally Administered Tribal Areas,vowel,eː,8
Federally Administered Tribal Areas,vowel,ɑː,8
Federally Administered Tribal Areas,vowel,ɪ,8
Federally Administered Tribal Areas,vowel,e̞ː,6
Federally Administered Tribal Areas,vowel,i,6
Federally Administered Tribal Areas,vowel,o̞ː,6
Federally Administered Tribal Areas,vowel,u,6
Federally Administered Tribal Areas,vowel,œː,6
Federally Administered Tribal Areas,vowel,ɒː,3
Federally Administered Tribal Areas,vowel,ɔː,3
Federally Administered Tribal Areas,vowel,aː,2
Federally Administered Tribal Areas,vowel,iː,2
Federally Administered Tribal Areas,vowel,oː,2
Federally Administered Tribal Areas,vowel,uː,2
Federally Administered Tribal Areas,vowel,ɛ,2
Federally Administered Tribal Areas,vowel,ʊ,2
Gilgit-Baltistan,consonant,b,10
Gilgit-Baltistan,consonant,f,10
Gilgit-Baltistan,consonant,h,10
Gilgit-Baltistan,consonant,j,10
Gilgit-Baltistan,consonant,k,10
Gilgit-Baltistan,consonant,kʰ,10
Gilgit-Baltistan,consonant,m,10
Gilgit-Baltistan,consonant,p,10
Gilgit-Baltistan,consonant,pʰ,10
Gilgit-Baltistan,consonant,q,10
Gilgit-Baltistan,consonant,qʰ,10
Gilgit-Baltistan,consonant,w,10
Gilgit-Baltistan,consonant,ŋ,10
Gilgit-Baltistan,consonant,ɖ,10
Gilgit-Baltistan,consonant,ɖʐ,10
Gilgit-Baltistan,consonant,ɡ,10
Gilgit-Baltistan,consonant,ʂ,10
Gilgit-Baltistan,consonant,ʈ,10
Gilgit-Baltistan,consonant,ʈʂ,10
Gilgit-Baltistan,consonant,ʈʂʰ,10
Gilgit-Baltistan,consonant,ʈʰ,10
Gilgit-Baltistan,consonant,d,8
Gilgit-Baltistan,consonant,l,8
Gilgit-Baltistan,consonant,n,8
Gilgit-Baltistan,consonant,r,8
Gilgit-Baltistan,consonant,s,8
Gilgit-Baltistan,consonant,t,8
Gilgit-Baltistan,consonant,ts,8
Gilgit-Baltistan,consonant,tsʰ,8
Gilgit-Baltistan,consonant,tʰ,8
Gilgit-Baltistan,consonant,z,8
Gilgit-Baltistan,consonant,dʑ,6
Gilgit-Baltistan,consonant,tɕ,6
Gilgit-Baltistan,consonant,tɕʰ,6
Gilgit-Baltistan,consonant,x,6
Gilgit-Baltistan,consonant,ɕ,6
Gilgit-Baltistan,consonant,ʁ,6
Gilgit-Baltistan,consonant,d̠ʒ,4
Gilgit-Baltistan,consonant,t̠ʃ,4
Gilgit-Baltistan,consonant,t̠ʃʰ,4
Gilgit-Baltistan,consonant,ɢ,4
Gilgit-Baltistan,consonant,ʃ,4
Gilgit-Baltistan,consonant,ʐʲ,4
Gilgit-Baltistan,consonant,ʐ͇,4
Gilgit-Baltistan,consonant,χ,4
Gilgit-Baltistan,consonant,R̪|R,2
Gilgit-Baltistan,consonant,d̪|d,2
Gilgit-Baltistan,consonant,l̪|l,2
Gilgit-Baltistan,consonant,n̪|n,2
Gilgit-Baltistan,consonant,s̪|s,2
Gilgit-Baltistan,consonant,t̪s̪|ts,2
Gilgit-Baltistan,consonant,t̪s̪ʰ|tsʰ,2
Gilgit-Baltistan,consonant,t̪|t,2
Gilgit-Baltistan,consonant,t̪ʰ|tʰ,2
Gilgit-Baltistan,consonant,z̪|z,2
Gilgit-Baltistan,consonant,ɬ,2
Gilgit-Baltistan,tone,˥˦,2
Gilgit-Baltistan,tone,˧,2
Gilgit-Baltistan,tone,˩˨,2
Gilgit-Baltistan,vowel,i,10
Gilgit-Baltistan,vowel,u,10
Gilgit-Baltistan,vowel,iː,8
Gilgit-Baltistan,vowel,uː,8
Gilgit-Baltistan,vowel,äː,6
Gilgit-Baltistan,vowel,o,6
Gilgit-Baltistan,vowel,oː,6
Gilgit-Baltistan,vowel,ɛ,6
Gilgit-Baltistan,vowel,ɛː,6
Gilgit-Baltistan,vowel,ʌ,6
Gilgit-Baltistan,vowel,a,4
Gilgit-Baltistan,vowel,e̞,4
Gilgit-Baltistan,vowel,o̞,4
Gilgit-Baltistan,vowel,ũː,4
Gilgit-Baltistan,vowel,aː,2
Gilgit-Baltistan,vowel,ãː,2
Gilgit-Baltistan,vowel,ã̈ː,2
Gilgit-Baltistan,vowel,e̞ː,2
Gilgit-Baltistan,vowel,ĩ,2
Gilgit-Baltistan,vowel,ĩː,2
Gilgit-Baltistan,vowel,õ,2
Gilgit-Baltistan,vowel,õː,2
Gilgit-Baltistan,vowel,o̞ː,2
Gilgit-Baltistan,vowel,ũ,2
Gilgit-Baltistan,vowel,æ,2
Gilgit-Baltistan,vowel,ɛ̃,2
Gilgit-Baltistan,vowel,ɛ̃ː,2
Gilgit-Baltistan,vowel,ʌ̃,2
Gorno-Badakhshan,consonant,b,1
Gorno-Badakhshan,consonant,d,1
Gorno-Badakhshan,consonant,dz,1
Gorno-Badakhshan,consonant,d̠ʒ,1
Gorno-Badakhshan,consonant,f,1
Gorno-Badakhshan,consonant,j,1
Gorno-Badakhshan,consonant,k,1
Gorno-Badakhshan,consonant,l̥,1
Gorno-Badakhshan,consonant,m,1
Gorno-Badakhshan,consonant,n,1
Gorno-Badakhshan,consonant,p,1
Gorno-Badakhshan,consonant,q,1
Gorno-Badakhshan,consonant,r,1
Gorno-Badakhshan,consonant,s,1
Gorno-Badakhshan,consonant,t,1
Gorno-Badakhshan,consonant,ts,1
Gorno-Badakhshan,consonant,t̠ʃ,1
Gorno-Badakhshan,consonant,v,1
Gorno-Badakhshan,consonant,w,1
Gorno-Badakhshan,consonant,x,1
Gorno-Badakhshan,consonant,z,1
Gorno-Badakhshan,consonant,ç,1
Gorno-Badakhshan,consonant,ð,1
Gorno-Badakhshan,consonant,ɖ,1
Gorno-Badakhshan,consonant,ɖʐ,1
Gorno-Badakhshan,consonant,ɡ,1
Gorno-Badakhshan,consonant,ɣ,1
Gorno-Badakhshan,consonant,ɭ̥,1
Gorno-Badakhshan,consonant,ɽ̊,1
Gorno-Badakhshan,consonant,ʁ,1
Gorno-Badakhshan,consonant,ʂ,1
Gorno-Badakhshan,consonant,ʃ,1
Gorno-Badakhshan,consonant,ʈ,1
Gorno-Badakhshan,consonant,ʈʂ,1
Gorno-Badakhshan,consonant,ʐ,1
Gorno-Badakhshan,consonant,ʒ,1
Gorno-Badakhshan,consonant,θ,1
Gorno-Badakhshan,consonant,χ,1
Gorno-Badakhshan,vowel,ä,1
Gorno-Badakhshan,vowel,äː,1
Gorno-Badakhshan,vowel,iː,1
Gorno-Badakhshan,vowel,o,1
Gorno-Badakhshan,vowel,u̞,1
Gorno-Badakhshan,vowel,u̞ː,1
Gorno-Badakhshan,vowel,ɔː,1
Gorno-Badakhshan,vowel,ɜ̹,1
Gorno-Badakhshan,vowel,ɜ̹ː,1
Gorno-Badakhshan,vowel,ɨ̹,1
Gorno-Badakhshan,vowel,ɨ̹ː,1
Gorno-Badakhshan,vowel,ɪ,1
Gujarat,consonant,b,4
Gujarat,consonant,b̤,4
Gujarat,consonant,d̪,4
Gujarat,consonant,d̪̤,4
Gujarat,consonant,j,4
Gujarat,consonant,k,4
Gujarat,consonant,kʰ,4
Gujarat,consonant,l,4
Gujarat,consonant,m,4
Gujarat,consonant,p,4
Gujarat,consonant,s,4
Gujarat,consonant,t̪,4
Gujarat,consonant,t̪ʰ,4
Gujarat,consonant,ɖ,4
Gujarat,consonant,ɖ̤,4
Gujarat,consonant,ɡ,4
Gujarat,consonant,ɾ,4
Gujarat,consonant,ʈ,4
Gujarat,consonant,ʈʰ,4
Gujarat,consonant,h,3
Gujarat,consonant,pʰ,3
Gujarat,consonant,ɭ,3
Gujarat,consonant,cç,2
Gujarat,consonant,d̠ʒ,2
Gujarat,consonant,d̠̤ʒ̤,2
Gujarat,consonant,n,2
Gujarat,consonant,n̪,2
Gujarat,consonant,t̠ʃ,2
Gujarat,consonant,w,2
Gujarat,consonant,ç,2
Gujarat,consonant,ɟʝ,2
Gujarat,consonant,ɟ̤ʝ,2
Gujarat,consonant,ɡ̤,2
Gujarat,consonant,ɦ,2
Gujarat,consonant,ɳ,2
Gujarat,consonant,ʋ,2
Gujarat,consonant,cçʰ,1
Gujarat,consonant,dz,1
Gujarat,consonant,f,1
Gujarat,consonant,l̤,1
Gujarat,consonant,m̤,1
Gujarat,consonant,n̪̤,1
Gujarat,consonant,ts,1
Gujarat,consonant,t̠ʃʰ,1
Gujarat,consonant,v,1
Gujarat,consonant,ŋ,1
Gujarat,consonant,ɡʱ,1
Gujarat,consonant,ɲ,1
Gujarat,consonant,ɺ,1
Gujarat,consonant,ɽ,1
Gujarat,consonant,ʂ,1
Gujarat,consonant,ʃ,1
Gujarat,vowel,i,4
Gujarat,vowel,o,4
Gujarat,vowel,u,4
Gujarat,vowel,ũː,4
Gujarat,vowel,ə,4
Gujarat,vowel,ɛ,4
Gujarat,vowel,e,3
Gujarat,vowel,õ,3
Gujarat,vowel,a,2
Gujarat,vowel,ä,2
Gujarat,vowel,ẽ̞,2
Gujarat,vowel,iː,2
Gujarat,vowel,ĩː,2
Gujarat,vowel,oː,2
Gujarat,vowel,õː,2
Gujarat,vowel,uː,2
Gujarat,vowel,ũ,2
Gujarat,vowel,ɔ,2
Gujarat,vowel,ɔ̤,2
Gujarat,vowel,ə̤,2
Gujarat,vowel,ɛ̤,2
Gujarat,vowel,aː,1
Gujarat,vowel,aˑ,1
Gujarat,vowel,ã,1
